3060722105942877,3803801158030343,71.53
5315553930041483,4899735635458363,84331.74
8668277150435753,3060722105942877,135.27
7224391257417623,9883820600564299,41435.37
5422758663022120,2084626820024292,922.09
9348100903882207,1964073997741524,105.98
9179972361834960,8973206823277527,3655.36
8397271102648727,6574168697172873,1.76
4899735635458363,3646657132452561,163561.23
2679814655221101,5422758663022120,2687.73
6947888335239225,1520098912225902,440.09
8956233995652670,6925212933106111,678.01
9883820600564299,4770243045499634,18462.78
4295342364508902,2588475276711930,57.37
4044653129325865,1916902926886137,23437.72
8019643806247029,9883820600564299,55147.81
4770243045499634,8397271102648727,2936.86
9179972361834960,9348100903882207,2184.55
9348100903882207,4733321147883146,344.55
3287817103043320,8744860037124392,17243.09
1964073997741524,8527135447068293,12693.54
5315553930041483,2679814655221101,3688.03
4770243045499634,5889703694611575,2952.04
8527135447068293,4295342364508902,0.86
8359307473554860,1964073997741524,8476.83
3287817103043320,2084626820024292,2663.70
8668277150435753,6947888335239225,313.30
4770243045499634,3621750726264460,2.15
6559948331323761,2679814655221101,10861.01
1035429433631560,5033655321467395,374.55
3803801158030343,4733321147883146,901.50
8019643806247029,3621750726264460,82030.39
6559948331323761,4295342364508902,3.75
2588475276711930,8527135447068293,6539.14
9179972361834960,8973206823277527,696.14
6947888335239225,2679814655221101,69358.34
4770243045499634,6559948331323761,268.73
9786152250635901,1964073997741524,5554.45
5422758663022120,1964073997741524,8984.82
6925212933106111,1916902926886137,13168.68
2876973590532631,6820735339233454,413.86
3803801158030343,5422758663022120,2040.92
7224391257417623,6925212933106111,44474.56
9883820600564299,6574168697172873,128.16
6947888335239225,3646657132452561,118253.35
6925212933106111,3803801158030343,14370.99
2679814655221101,7224391257417623,895.41
2876973590532631,6573322601660137,2.59
9786152250635901,4044653129325865,899.73
3803801158030343,8359307473554860,255.85
1520098912225902,4044653129325865,338.39
8744860037124392,9645669467002266,242.87
8527135447068293,5422758663022120,208.12
8019643806247029,8956233995652670,0.32
6925212933106111,8956233995652670,16038.35
7224391257417623,3621750726264460,71546.33
8397271102648727,2876973590532631,100820.29
6573322601660137,2824811856239313,13717.26
3803801158030343,6820735339233454,3771.34
8811583482989002,6573322601660137,16369.34
1887720151617123,7227499410093881,4.06
2824811856239313,3621750726264460,67866.50
8744860037124392,1887720151617123,767.26
8668277150435753,4044653129325865,77.20
8811583482989002,5033655321467395,532.67
6925212933106111,8668277150435753,7757.69
5033655321467395,6947888335239225,532.81
5422758663022120,9883820600564299,448.89
9348100903882207,9645669467002266,4.55
2876973590532631,9786152250635901,1040.55
1916902926886137,3287817103043320,6268.68
8668277150435753,5422758663022120,1494.10
6820735339233454,1964073997741524,2.64
4295342364508902,5092485655080082,79.38
4044653129325865,5889703694611575,958.16
8527135447068293,6559948331323761,1.22
9179972361834960,2290803526763113,530.07
4044653129325865,3803801158030343,453.15
7224391257417623,9179972361834960,447.75
4899735635458363,1964073997741524,174710.45
8744860037124392,7224391257417623,216311.23
8359307473554860,4899735635458363,947.10
5315553930041483,7227499410093881,14188.03
4295342364508902,1964073997741524,39.36
6947888335239225,4295342364508902,88376.36
5889703694611575,1887720151617123,696.21
8019643806247029,9645669467002266,95137.36
9856016475613040,8973206823277527,282.66
2824811856239313,5033655321467395,57.06
9786152250635901,7227499410093881,4089.98
1434217158893990,3621750726264460,33661.60
2588475276711930,9883820600564299,771.74
1916902926886137,6947888335239225,5263.23
4044653129325865,2084626820024292,0.51
9883820600564299,3060722105942877,322.36
1887720151617123,8973206823277527,3.20
3646657132452561,3060722105942877,4.41
1434217158893990,2876973590532631,83434.70
6573322601660137,2290803526763113,547.53
3060722105942877,1887720151617123,764.14
8956233995652670,3646657132452561,3901.00
4770243045499634,6925212933106111,676.65
2084626820024292,9645669467002266,4.58
9348100903882207,8397271102648727,236.39
3287817103043320,6559948331323761,11847.61
1035429433631560,2588475276711930,366.21
4044653129325865,2084626820024292,327.31
8397271102648727,5092485655080082,6629.32
9786152250635901,1434217158893990,1.33
6947888335239225,2679814655221101,17192.54
1916902926886137,1964073997741524,991.62
6574168697172873,8956233995652670,308.69
9786152250635901,6573322601660137,1857.50
5422758663022120,8668277150435753,977.25
6925212933106111,8359307473554860,9381.76
6559948331323761,5033655321467395,37274.82
6947888335239225,8811583482989002,198.50
6573322601660137,4733321147883146,200205.61
3621750726264460,8019643806247029,15424.91
6947888335239225,5092485655080082,16277.74
3060722105942877,3621750726264460,0.43
6947888335239225,8744860037124392,77765.46
9348100903882207,5033655321467395,1.59
5422758663022120,9856016475613040,7289.70
9348100903882207,4295342364508902,455.80
3621750726264460,8019643806247029,18351.30
2876973590532631,9856016475613040,15368.69
8527135447068293,3621750726264460,5970.27
1887720151617123,8956233995652670,18371.74
4770243045499634,9348100903882207,1160.79
5889703694611575,9883820600564299,1302.83
6574168697172873,6573322601660137,4047.20
6573322601660137,8956233995652670,130051.22
3803801158030343,8811583482989002,8359.01
5315553930041483,1964073997741524,775.82
8744860037124392,6820735339233454,995.76
3060722105942877,8019643806247029,2320.87
4770243045499634,1434217158893990,1552.25
2679814655221101,5092485655080082,35463.42
8359307473554860,2588475276711930,11440.02
6574168697172873,8668277150435753,3.78
7224391257417623,3621750726264460,3.25
5092485655080082,4733321147883146,4.18
5092485655080082,6947888335239225,289.94
4295342364508902,4044653129325865,7092.90
4044653129325865,3060722105942877,14169.92
8668277150435753,8956233995652670,640.68
1964073997741524,9883820600564299,3.17
1520098912225902,3646657132452561,437.95
2876973590532631,2824811856239313,3744.57
3060722105942877,1964073997741524,7593.79
8973206823277527,2824811856239313,4421.91
3646657132452561,4733321147883146,213.66
9786152250635901,5315553930041483,1683.33
5422758663022120,5315553930041483,3063.09
3287817103043320,1434217158893990,15326.36
8527135447068293,9348100903882207,1882.48
1434217158893990,4044653129325865,322847.07
1520098912225902,3621750726264460,0.95
2876973590532631,5422758663022120,25167.92
8973206823277527,9645669467002266,2349.38
2290803526763113,6820735339233454,2111.18
6820735339233454,4044653129325865,3287.00
4899735635458363,9645669467002266,162659.50
5889703694611575,8668277150435753,485.54
9645669467002266,1916902926886137,18239.51
6925212933106111,5315553930041483,8334.11
4770243045499634,5033655321467395,76.93
9856016475613040,2084626820024292,9913.10
6573322601660137,2290803526763113,141412.25
1887720151617123,7227499410093881,16189.58
3621750726264460,4733321147883146,677.49
6925212933106111,9786152250635901,6496.89
3287817103043320,4770243045499634,3160.43
8744860037124392,5033655321467395,268.78
4733321147883146,6925212933106111,1.39
6559948331323761,8973206823277527,37315.80
9645669467002266,1035429433631560,49211.38
1964073997741524,8397271102648727,247.10
3646657132452561,3803801158030343,30517.18
2290803526763113,5422758663022120,2.12
4770243045499634,4295342364508902,409.16
3621750726264460,9348100903882207,25645.08
3060722105942877,9856016475613040,3772.82
8359307473554860,8956233995652670,876.11
5889703694611575,8956233995652670,640.07
5092485655080082,2290803526763113,1.94
8973206823277527,9645669467002266,740.39
8527135447068293,3060722105942877,2168.72
6559948331323761,4733321147883146,493.81
1964073997741524,8811583482989002,443.22
4044653129325865,5889703694611575,14584.71
9179972361834960,3803801158030343,959.71
8527135447068293,8668277150435753,359.88
8744860037124392,9645669467002266,111287.11
2290803526763113,5315553930041483,0.73
6559948331323761,7224391257417623,827.26
8973206823277527,6820735339233454,528.27
1520098912225902,3060722105942877,60.04
7224391257417623,1916902926886137,0.64
6947888335239225,3646657132452561,57321.21
6947888335239225,8397271102648727,270.29
5033655321467395,4733321147883146,4047.93
9645669467002266,8668277150435753,52264.27
2824811856239313,9883820600564299,53302.67
2084626820024292,9856016475613040,5557.32
2679814655221101,9179972361834960,449.57
9348100903882207,5092485655080082,5843.69
5315553930041483,5422758663022120,66149.72
8019643806247029,7224391257417623,26566.37
9179972361834960,5033655321467395,3130.84
4899735635458363,1916902926886137,83956.80
8397271102648727,4733321147883146,33248.29
4770243045499634,8973206823277527,1034.91
8744860037124392,2679814655221101,66404.94
5033655321467395,6574168697172873,627.37
8744860037124392,3646657132452561,55229.01
6574168697172873,6573322601660137,163.56
2290803526763113,9883820600564299,747.22
1964073997741524,4899735635458363,4.69
9179972361834960,7227499410093881,4287.11
8668277150435753,1887720151617123,5.97
8019643806247029,8956233995652670,40410.85
4044653129325865,8744860037124392,27830.31
6820735339233454,1887720151617123,400.88
3060722105942877,1520098912225902,8208.36
9856016475613040,6925212933106111,880.80
8811583482989002,5315553930041483,53715.30
4044653129325865,2679814655221101,541.02
3060722105942877,1520098912225902,507.43
8527135447068293,8744860037124392,1763.87
4770243045499634,6925212933106111,745.53
8668277150435753,1434217158893990,795.04
9883820600564299,9856016475613040,33822.00
4295342364508902,1887720151617123,1.77
3646657132452561,6559948331323761,189508.25
4044653129325865,3646657132452561,81502.91
3060722105942877,1035429433631560,4551.36
8527135447068293,8744860037124392,4.81
4770243045499634,8668277150435753,2267.10
3646657132452561,2679814655221101,72.67
8019643806247029,9883820600564299,72683.34
9883820600564299,5315553930041483,25565.49
2588475276711930,8359307473554860,586.83
2084626820024292,8397271102648727,273.44
9645669467002266,1035429433631560,4.66
2084626820024292,1964073997741524,519.42
2084626820024292,8359307473554860,3832.48
9856016475613040,6573322601660137,8838.45
8744860037124392,7227499410093881,979.61
3646657132452561,8744860037124392,95.03
7224391257417623,4770243045499634,41540.03
1964073997741524,8744860037124392,49.36
8019643806247029,2084626820024292,4014.84
3621750726264460,6820735339233454,4.59
2290803526763113,4770243045499634,14953.59
1035429433631560,2588475276711930,402.37
2679814655221101,3060722105942877,25825.19
3621750726264460,4295342364508902,620.49
5422758663022120,3803801158030343,908.70
1434217158893990,3803801158030343,465.19
9645669467002266,2679814655221101,915.77
4899735635458363,3803801158030343,39631.65
3803801158030343,1434217158893990,12838.90
9883820600564299,3621750726264460,22976.73
3646657132452561,8973206823277527,112386.31
1035429433631560,5033655321467395,1657.53
7227499410093881,1916902926886137,2531.37
8973206823277527,1035429433631560,238.26
9883820600564299,2084626820024292,12393.58
3287817103043320,6573322601660137,10998.63
8527135447068293,2588475276711930,1578.76
6820735339233454,9856016475613040,174.72
9786152250635901,9856016475613040,0.40
2290803526763113,4770243045499634,4.65
1520098912225902,2824811856239313,746.90
1964073997741524,9179972361834960,47695.49
6574168697172873,7227499410093881,991.48
3803801158030343,2084626820024292,963.31
4899735635458363,2679814655221101,198.62
1520098912225902,6559948331323761,1968.63
2588475276711930,5315553930041483,4.57
4295342364508902,1434217158893990,729.76
5033655321467395,5092485655080082,3364.85
9856016475613040,9645669467002266,10837.72
8019643806247029,8397271102648727,106491.92
8956233995652670,4770243045499634,22301.30
6820735339233454,1887720151617123,866.99
8527135447068293,1887720151617123,3505.54
2290803526763113,4899735635458363,9896.97
9179972361834960,4295342364508902,12166.38
1887720151617123,4295342364508902,266.43
1887720151617123,8973206823277527,2.30
6820735339233454,3621750726264460,24.31
1887720151617123,4295342364508902,10564.64
2290803526763113,9883820600564299,41.54
8359307473554860,8527135447068293,4991.70
6559948331323761,4733321147883146,2.18
1520098912225902,1035429433631560,815.21
8811583482989002,4770243045499634,49384.29
4295342364508902,6574168697172873,7198.42
5315553930041483,9179972361834960,652.25
1035429433631560,9856016475613040,16499.39
3060722105942877,1434217158893990,612.90
6573322601660137,1035429433631560,56.20
6925212933106111,4295342364508902,6300.31
6925212933106111,4733321147883146,5471.27
8811583482989002,1520098912225902,2.10
4770243045499634,4733321147883146,2.85
9348100903882207,9645669467002266,402.01
1520098912225902,8956233995652670,603.60
8019643806247029,9179972361834960,4.38
2084626820024292,3646657132452561,2383.75
6573322601660137,9348100903882207,801.71
5422758663022120,1520098912225902,768.07
5092485655080082,1434217158893990,47598.26
1035429433631560,2588475276711930,3718.82
3060722105942877,5889703694611575,4474.65
5315553930041483,1434217158893990,456.35
2084626820024292,6820735339233454,1719.28
9645669467002266,5422758663022120,49819.86
3060722105942877,4044653129325865,587.03
4295342364508902,9786152250635901,20431.61
5422758663022120,1964073997741524,3053.74
1434217158893990,1035429433631560,360.81
6559948331323761,2679814655221101,62212.33
9179972361834960,8397271102648727,4563.14
3287817103043320,7224391257417623,1610.76
9883820600564299,5033655321467395,32116.26
2084626820024292,9883820600564299,1251.36
2679814655221101,3621750726264460,37744.26
6574168697172873,5315553930041483,681.65
9856016475613040,1434217158893990,797.80
2084626820024292,4295342364508902,0.78
8397271102648727,1887720151617123,274.31
9348100903882207,3646657132452561,2853.05
1035429433631560,6925212933106111,11496.45
9179972361834960,3621750726264460,6986.34
5315553930041483,4733321147883146,70012.21
3287817103043320,1964073997741524,4250.98
6925212933106111,5315553930041483,3729.89
1916902926886137,7224391257417623,453.14
6559948331323761,5422758663022120,33.14
8811583482989002,8811583482989002,41349.86
9786152250635901,9786152250635901,1261.52
9645669467002266,9645669467002266,41097.78
8744860037124392,8744860037124392,128633.95
2824811856239313,2824811856239313,55061.05
9348100903882207,9348100903882207,2984.87
9856016475613040,9856016475613040,20851.47
8956233995652670,8956233995652670,23473.46
8359307473554860,8359307473554860,4648.84
5422758663022120,5422758663022120,13304.87
4899735635458363,4899735635458363,67520.87
2876973590532631,2876973590532631,8470.04
8527135447068293,8527135447068293,4984.06
6573322601660137,6573322601660137,55942.29
2084626820024292,2084626820024292,3678.54
9179972361834960,9179972361834960,5030.15
6574168697172873,6574168697172873,87317.01
6947888335239225,6947888335239225,15611.79
2588475276711930,2588475276711930,7169.79
3803801158030343,3803801158030343,17713.74
4733321147883146,5315553930041483,530440.19
9645669467002266,2588475276711930,218232.84
2588475276711930,9645669467002266,50464.00
9179972361834960,3621750726264460,43815.57
1035429433631560,8359307473554860,54518.11
4899735635458363,1520098912225902,596119.23
9348100903882207,3621750726264460,22678.56
2679814655221101,8744860037124392,271421.67
5889703694611575,9179972361834960,37331.56
8527135447068293,6820735339233454,23673.66
6573322601660137,9645669467002266,768435.03
8359307473554860,6559948331323761,50513.93
5092485655080082,6573322601660137,241627.54
3287817103043320,8744860037124392,45946.03
1434217158893990,5422758663022120,1563807.12
4899735635458363,6559948331323761,69.08
4899735635458363,8359307473554860,46.24
5092485655080082,8359307473554860,77.01
5092485655080082,2290803526763113,63.56
2679814655221101,5315553930041483,7.24
2679814655221101,6925212933106111,84.07
2588475276711930,3287817103043320,51.56
2588475276711930,4295342364508902,60.04
6573322601660137,9645669467002266,4.45
6573322601660137,4733321147883146,32.53
9999999999990000,3287817103043320,150.74
9179972361834960,9999999999990001,446.75
1916902926886137,9999999999990002,154.71
9999999999990003,4770243045499634,1.60
1964073997741524,9999999999990004,259.14
2824811856239313,9999999999990005,157.85
9999999999990006,4899735635458363,324.49
5092485655080082,9999999999990007,360.22
6574168697172873,9999999999990008,410.19
9999999999990009,4899735635458363,453.92
8668277150435753,9999999999990010,174.05
2876973590532631,9999999999990011,69.08
9999999999990012,2679814655221101,206.36
8973206823277527,9999999999990013,137.29
1035429433631560,9999999999990014,260.67
